,Country/Region,Date,Deaths,Recovered,Confirmed,newConfirmed,newDeaths,newRecovered
3086,Colombia,2020-03-14,0,0,22,9,0,0
3087,Colombia,2020-03-15,0,0,34,12,0,0
3088,Colombia,2020-03-16,0,0,54,20,0,0
3089,Colombia,2020-03-17,0,1,65,11,0,1
3090,Colombia,2020-03-18,0,1,93,28,0,0
3091,Colombia,2020-03-19,0,1,102,9,0,0
3092,Colombia,2020-03-20,0,1,128,26,0,0
3093,Colombia,2020-03-21,0,1,196,68,0,0
3094,Colombia,2020-03-22,2,3,231,35,2,2
3095,Colombia,2020-03-23,3,3,277,46,1,0
3096,Colombia,2020-03-24,3,6,378,101,0,3
3097,Colombia,2020-03-25,4,8,470,92,1,2
3098,Colombia,2020-03-26,6,8,491,21,2,0
3099,Colombia,2020-03-27,6,10,539,48,0,2
3100,Colombia,2020-03-28,6,10,608,69,0,0
3101,Colombia,2020-03-29,10,10,702,94,4,0
3102,Colombia,2020-03-30,12,15,798,96,2,5
3103,Colombia,2020-03-31,16,31,906,108,4,16
3104,Colombia,2020-04-01,17,39,1065,159,1,8
3105,Colombia,2020-04-02,19,55,1161,96,2,16
3106,Colombia,2020-04-03,25,55,1267,106,6,0
3107,Colombia,2020-04-04,32,85,1406,139,7,30
3108,Colombia,2020-04-05,35,88,1485,79,3,3
3109,Colombia,2020-04-06,46,88,1579,94,11,0
3110,Colombia,2020-04-07,50,100,1780,201,4,12
3111,Colombia,2020-04-08,54,123,2054,274,4,23
3112,Colombia,2020-04-09,69,174,2223,169,15,51
3113,Colombia,2020-04-10,80,197,2473,250,11,23
3114,Colombia,2020-04-11,100,214,2709,236,20,17
3115,Colombia,2020-04-12,109,270,2776,67,9,56
3116,Congo (Brazzaville),2020-01-22,0,0,0,0,0,0
3117,Congo (Brazzaville),2020-01-23,0,0,0,0,0,0
3118,Congo (Brazzaville),2020-01-24,0,0,0,0,0,0
3119,Congo (Brazzaville),2020-01-25,0,0,0,0,0,0
3120,Congo (Brazzaville),2020-01-26,0,0,0,0,0,0
3121,Congo (Brazzaville),2020-01-27,0,0,0,0,0,0
3122,Congo (Brazzaville),2020-01-28,0,0,0,0,0,0
3123,Congo (Brazzaville),2020-01-29,0,0,0,0,0,0
3124,Congo (Brazzaville),2020-01-30,0,0,0,0,0,0
3125,Congo (Brazzaville),2020-01-31,0,0,0,0,0,0
3126,Congo (Brazzaville),2020-02-01,0,0,0,0,0,0
3127,Congo (Brazzaville),2020-02-02,0,0,0,0,0,0
3128,Congo (Brazzaville),2020-02-03,0,0,0,0,0,0
3129,Congo (Brazzaville),2020-02-04,0,0,0,0,0,0
3130,Congo (Brazzaville),2020-02-05,0,0,0,0,0,0
3131,Congo (Brazzaville),2020-02-06,0,0,0,0,0,0
3132,Congo (Brazzaville),2020-02-07,0,0,0,0,0,0
3133,Congo (Brazzaville),2020-02-08,0,0,0,0,0,0
3134,Congo (Brazzaville),2020-02-09,0,0,0,0,0,0
3135,Congo (Brazzaville),2020-02-10,0,0,0,0,0,0
3136,Congo (Brazzaville),2020-02-11,0,0,0,0,0,0
3137,Congo (Brazzaville),2020-02-12,0,0,0,0,0,0
3138,Congo (Brazzaville),2020-02-13,0,0,0,0,0,0
3139,Congo (Brazzaville),2020-02-14,0,0,0,0,0,0
3140,Congo (Brazzaville),2020-02-15,0,0,0,0,0,0
3141,Congo (Brazzaville),2020-02-16,0,0,0,0,0,0
3142,Congo (Brazzaville),2020-02-17,0,0,0,0,0,0
3143,Congo (Brazzaville),2020-02-18,0,0,0,0,0,0
3144,Congo (Brazzaville),2020-02-19,0,0,0,0,0,0
3145,Congo (Brazzaville),2020-02-20,0,0,0,0,0,0
3146,Congo (Brazzaville),2020-02-21,0,0,0,0,0,0
3147,Congo (Brazzaville),2020-02-22,0,0,0,0,0,0
3148,Congo (Brazzaville),2020-02-23,0,0,0,0,0,0
3149,Congo (Brazzaville),2020-02-24,0,0,0,0,0,0
3150,Congo (Brazzaville),2020-02-25,0,0,0,0,0,0
3151,Congo (Brazzaville),2020-02-26,0,0,0,0,0,0
3152,Congo (Brazzaville),2020-02-27,0,0,0,0,0,0
3153,Congo (Brazzaville),2020-02-28,0,0,0,0,0,0
3154,Congo (Brazzaville),2020-02-29,0,0,0,0,0,0
3155,Congo (Brazzaville),2020-03-01,0,0,0,0,0,0
3156,Congo (Brazzaville),2020-03-02,0,0,0,0,0,0
3157,Congo (Brazzaville),2020-03-03,0,0,0,0,0,0
3158,Congo (Brazzaville),2020-03-04,0,0,0,0,0,0
3159,Congo (Brazzaville),2020-03-05,0,0,0,0,0,0
3160,Congo (Brazzaville),2020-03-06,0,0,0,0,0,0
3161,Congo (Brazzaville),2020-03-07,0,0,0,0,0,0
3162,Congo (Brazzaville),2020-03-08,0,0,0,0,0,0
3163,Congo (Brazzaville),2020-03-09,0,0,0,0,0,0
3164,Congo (Brazzaville),2020-03-10,0,0,0,0,0,0
3165,Congo (Brazzaville),2020-03-11,0,0,0,0,0,0
3166,Congo (Brazzaville),2020-03-12,0,0,0,0,0,0
3167,Congo (Brazzaville),2020-03-13,0,0,0,0,0,0
3168,Congo (Brazzaville),2020-03-14,0,0,0,0,0,0
3169,Congo (Brazzaville),2020-03-15,0,0,1,1,0,0
3170,Congo (Brazzaville),2020-03-16,0,0,1,0,0,0
3171,Congo (Brazzaville),2020-03-17,0,0,1,0,0,0
3172,Congo (Brazzaville),2020-03-18,0,0,1,0,0,0
3173,Congo (Brazzaville),2020-03-19,0,0,3,2,0,0
3174,Congo (Brazzaville),2020-03-20,0,0,3,0,0,0
3175,Congo (Brazzaville),2020-03-21,0,0,3,0,0,0
3176,Congo (Brazzaville),2020-03-22,0,0,3,0,0,0
3177,Congo (Brazzaville),2020-03-23,0,0,4,1,0,0
3178,Congo (Brazzaville),2020-03-24,0,0,4,0,0,0
3179,Congo (Brazzaville),2020-03-25,0,0,4,0,0,0
3180,Congo (Brazzaville),2020-03-26,0,0,4,0,0,0
3181,Congo (Brazzaville),2020-03-27,0,0,4,0,0,0
3182,Congo (Brazzaville),2020-03-28,0,0,4,0,0,0
3183,Congo (Brazzaville),2020-03-29,0,0,19,15,0,0
3184,Congo (Brazzaville),2020-03-30,0,0,19,0,0,0
3185,Congo (Brazzaville),2020-03-31,0,0,19,0,0,0
3186,Congo (Brazzaville),2020-04-01,0,0,19,0,0,0
3187,Congo (Brazzaville),2020-04-02,2,2,22,3,2,2
3188,Congo (Brazzaville),2020-04-03,2,2,22,0,0,0
3189,Congo (Brazzaville),2020-04-04,2,2,22,0,0,0
3190,Congo (Brazzaville),2020-04-05,5,2,45,23,3,0
3191,Congo (Brazzaville),2020-04-06,5,2,45,0,0,0
3192,Congo (Brazzaville),2020-04-07,5,2,45,0,0,0
3193,Congo (Brazzaville),2020-04-08,5,2,45,0,0,0
3194,Congo (Brazzaville),2020-04-09,5,5,60,15,0,3
3195,Congo (Brazzaville),2020-04-10,5,5,60,0,0,0
3196,Congo (Brazzaville),2020-04-11,5,5,60,0,0,0
3197,Congo (Brazzaville),2020-04-12,5,5,60,0,0,0
3198,Congo (Kinshasa),2020-01-22,0,0,0,0,0,0
3199,Congo (Kinshasa),2020-01-23,0,0,0,0,0,0
3200,Congo (Kinshasa),2020-01-24,0,0,0,0,0,0
3201,Congo (Kinshasa),2020-01-25,0,0,0,0,0,0
3202,Congo (Kinshasa),2020-01-26,0,0,0,0,0,0
3203,Congo (Kinshasa),2020-01-27,0,0,0,0,0,0
3204,Congo (Kinshasa),2020-01-28,0,0,0,0,0,0
3205,Congo (Kinshasa),2020-01-29,0,0,0,0,0,0
3206,Congo (Kinshasa),2020-01-30,0,0,0,0,0,0
3207,Congo (Kinshasa),2020-01-31,0,0,0,0,0,0
3208,Congo (Kinshasa),2020-02-01,0,0,0,0,0,0
3209,Congo (Kinshasa),2020-02-02,0,0,0,0,0,0
3210,Congo (Kinshasa),2020-02-03,0,0,0,0,0,0
3211,Congo (Kinshasa),2020-02-04,0,0,0,0,0,0
3212,Congo (Kinshasa),2020-02-05,0,0,0,0,0,0
3213,Congo (Kinshasa),2020-02-06,0,0,0,0,0,0
3214,Congo (Kinshasa),2020-02-07,0,0,0,0,0,0
3215,Congo (Kinshasa),2020-02-08,0,0,0,0,0,0
3216,Congo (Kinshasa),2020-02-09,0,0,0,0,0,0
3217,Congo (Kinshasa),2020-02-10,0,0,0,0,0,0
3218,Congo (Kinshasa),2020-02-11,0,0,0,0,0,0
3219,Congo (Kinshasa),2020-02-12,0,0,0,0,0,0
3220,Congo (Kinshasa),2020-02-13,0,0,0,0,0,0
3221,Congo (Kinshasa),2020-02-14,0,0,0,0,0,0
3222,Congo (Kinshasa),2020-02-15,0,0,0,0,0,0
3223,Congo (Kinshasa),2020-02-16,0,0,0,0,0,0
3224,Congo (Kinshasa),2020-02-17,0,0,0,0,0,0
3225,Congo (Kinshasa),2020-02-18,0,0,0,0,0,0
3226,Congo (Kinshasa),2020-02-19,0,0,0,0,0,0
3227,Congo (Kinshasa),2020-02-20,0,0,0,0,0,0
3228,Congo (Kinshasa),2020-02-21,0,0,0,0,0,0
3229,Congo (Kinshasa),2020-02-22,0,0,0,0,0,0
3230,Congo (Kinshasa),2020-02-23,0,0,0,0,0,0
3231,Congo (Kinshasa),2020-02-24,0,0,0,0,0,0
3232,Congo (Kinshasa),2020-02-25,0,0,0,0,0,0
3233,Congo (Kinshasa),2020-02-26,0,0,0,0,0,0
3234,Congo (Kinshasa),2020-02-27,0,0,0,0,0,0
3235,Congo (Kinshasa),2020-02-28,0,0,0,0,0,0
3236,Congo (Kinshasa),2020-02-29,0,0,0,0,0,0
3237,Congo (Kinshasa),2020-03-01,0,0,0,0,0,0
3238,Congo (Kinshasa),2020-03-02,0,0,0,0,0,0
3239,Congo (Kinshasa),2020-03-03,0,0,0,0,0,0
3240,Congo (Kinshasa),2020-03-04,0,0,0,0,0,0
3241,Congo (Kinshasa),2020-03-05,0,0,0,0,0,0
3242,Congo (Kinshasa),2020-03-06,0,0,0,0,0,0
3243,Congo (Kinshasa),2020-03-07,0,0,0,0,0,0
3244,Congo (Kinshasa),2020-03-08,0,0,0,0,0,0
3245,Congo (Kinshasa),2020-03-09,0,0,0,0,0,0
3246,Congo (Kinshasa),2020-03-10,0,0,0,0,0,0
3247,Congo (Kinshasa),2020-03-11,0,0,1,1,0,0
3248,Congo (Kinshasa),2020-03-12,0,0,1,0,0,0
3249,Congo (Kinshasa),2020-03-13,0,0,2,1,0,0
3250,Congo (Kinshasa),2020-03-14,0,0,2,0,0,0
3251,Congo (Kinshasa),2020-03-15,0,0,2,0,0,0
3252,Congo (Kinshasa),2020-03-16,0,0,2,0,0,0
3253,Congo (Kinshasa),2020-03-17,0,0,3,1,0,0
3254,Congo (Kinshasa),2020-03-18,0,0,4,1,0,0
3255,Congo (Kinshasa),2020-03-19,0,0,14,10,0,0
3256,Congo (Kinshasa),2020-03-20,0,0,18,4,0,0
3257,Congo (Kinshasa),2020-03-21,1,0,23,5,1,0
3258,Congo (Kinshasa),2020-03-22,1,0,30,7,0,0
3259,Congo (Kinshasa),2020-03-23,1,0,36,6,0,0
3260,Congo (Kinshasa),2020-03-24,2,0,45,9,1,0
3261,Congo (Kinshasa),2020-03-25,2,0,48,3,0,0
3262,Congo (Kinshasa),2020-03-26,3,0,51,3,1,0
3263,Congo (Kinshasa),2020-03-27,3,2,51,0,0,2
3264,Congo (Kinshasa),2020-03-28,6,2,65,14,3,0
3265,Congo (Kinshasa),2020-03-29,6,2,65,0,0,0
3266,Congo (Kinshasa),2020-03-30,8,2,81,16,2,0
3267,Congo (Kinshasa),2020-03-31,8,2,98,17,0,0
3268,Congo (Kinshasa),2020-04-01,9,3,109,11,1,1
3269,Congo (Kinshasa),2020-04-02,13,3,134,25,4,0
3270,Congo (Kinshasa),2020-04-03,13,3,134,0,0,0
3271,Congo (Kinshasa),2020-04-04,18,3,154,20,5,0
3272,Congo (Kinshasa),2020-04-05,18,3,154,0,0,0
3273,Congo (Kinshasa),2020-04-06,18,5,161,7,0,2
3274,Congo (Kinshasa),2020-04-07,18,9,180,19,0,4
3275,Congo (Kinshasa),2020-04-08,18,9,180,0,0,0
3276,Congo (Kinshasa),2020-04-09,18,9,180,0,0,0
3277,Congo (Kinshasa),2020-04-10,20,13,215,35,2,4
3278,Congo (Kinshasa),2020-04-11,20,16,223,8,0,3
3279,Congo (Kinshasa),2020-04-12,20,16,234,11,0,0
3280,Costa Rica,2020-01-22,0,0,0,0,0,0
3281,Costa Rica,2020-01-23,0,0,0,0,0,0
3282,Costa Rica,2020-01-24,0,0,0,0,0,0
3283,Costa Rica,2020-01-25,0,0,0,0,0,0
3284,Costa Rica,2020-01-26,0,0,0,0,0,0
3285,Costa Rica,2020-01-27,0,0,0,0,0,0
3286,Costa Rica,2020-01-28,0,0,0,0,0,0
3287,Costa Rica,2020-01-29,0,0,0,0,0,0
3288,Costa Rica,2020-01-30,0,0,0,0,0,0
3289,Costa Rica,2020-01-31,0,0,0,0,0,0
3290,Costa Rica,2020-02-01,0,0,0,0,0,0
3291,Costa Rica,2020-02-02,0,0,0,0,0,0
3292,Costa Rica,2020-02-03,0,0,0,0,0,0
3293,Costa Rica,2020-02-04,0,0,0,0,0,0
3294,Costa Rica,2020-02-05,0,0,0,0,0,0
3295,Costa Rica,2020-02-06,0,0,0,0,0,0
3296,Costa Rica,2020-02-07,0,0,0,0,0,0
3297,Costa Rica,2020-02-08,0,0,0,0,0,0
3298,Costa Rica,2020-02-09,0,0,0,0,0,0
3299,Costa Rica,2020-02-10,0,0,0,0,0,0
3300,Costa Rica,2020-02-11,0,0,0,0,0,0
3301,Costa Rica,2020-02-12,0,0,0,0,0,0
3302,Costa Rica,2020-02-13,0,0,0,0,0,0
3303,Costa Rica,2020-02-14,0,0,0,0,0,0
3304,Costa Rica,2020-02-15,0,0,0,0,0,0
3305,Costa Rica,2020-02-16,0,0,0,0,0,0
3306,Costa Rica,2020-02-17,0,0,0,0,0,0
3307,Costa Rica,2020-02-18,0,0,0,0,0,0
3308,Costa Rica,2020-02-19,0,0,0,0,0,0
3309,Costa Rica,2020-02-20,0,0,0,0,0,0
3310,Costa Rica,2020-02-21,0,0,0,0,0,0
3311,Costa Rica,2020-02-22,0,0,0,0,0,0
3312,Costa Rica,2020-02-23,0,0,0,0,0,0
3313,Costa Rica,2020-02-24,0,0,0,0,0,0
3314,Costa Rica,2020-02-25,0,0,0,0,0,0
3315,Costa Rica,2020-02-26,0,0,0,0,0,0
3316,Costa Rica,2020-02-27,0,0,0,0,0,0
3317,Costa Rica,2020-02-28,0,0,0,0,0,0
3318,Costa Rica,2020-02-29,0,0,0,0,0,0
3319,Costa Rica,2020-03-01,0,0,0,0,0,0
3320,Costa Rica,2020-03-02,0,0,0,0,0,0
3321,Costa Rica,2020-03-03,0,0,0,0,0,0
3322,Costa Rica,2020-03-04,0,0,0,0,0,0
3323,Costa Rica,2020-03-05,0,0,0,0,0,0
3324,Costa Rica,2020-03-06,0,0,1,1,0,0
3325,Costa Rica,2020-03-07,0,0,1,0,0,0
3326,Costa Rica,2020-03-08,0,0,5,4,0,0
3327,Costa Rica,2020-03-09,0,0,9,4,0,0
3328,Costa Rica,2020-03-10,0,0,9,0,0,0
3329,Costa Rica,2020-03-11,0,0,13,4,0,0
3330,Costa Rica,2020-03-12,0,0,22,9,0,0
3331,Costa Rica,2020-03-13,0,0,23,1,0,0
3332,Costa Rica,2020-03-14,0,0,26,3,0,0
3333,Costa Rica,2020-03-15,0,0,27,1,0,0
3334,Costa Rica,2020-03-16,0,0,35,8,0,0
3335,Costa Rica,2020-03-17,0,0,41,6,0,0
3336,Costa Rica,2020-03-18,0,0,50,9,0,0
3337,Costa Rica,2020-03-19,1,0,69,19,1,0
3338,Costa Rica,2020-03-20,1,0,89,20,0,0
3339,Costa Rica,2020-03-21,2,2,117,28,1,2
3340,Costa Rica,2020-03-22,2,2,134,17,0,0
3341,Costa Rica,2020-03-23,2,2,158,24,0,0
3342,Costa Rica,2020-03-24,2,2,177,19,0,0
3343,Costa Rica,2020-03-25,2,2,201,24,0,0
3344,Costa Rica,2020-03-26,2,2,231,30,0,0
3345,Costa Rica,2020-03-27,2,3,263,32,0,1
3346,Costa Rica,2020-03-28,2,3,295,32,0,0
3347,Costa Rica,2020-03-29,2,3,314,19,0,0
3348,Costa Rica,2020-03-30,2,4,330,16,0,1
3349,Costa Rica,2020-03-31,2,4,347,17,0,0
3350,Costa Rica,2020-04-01,2,4,375,28,0,0
3351,Costa Rica,2020-04-02,2,6,396,21,0,2
3352,Costa Rica,2020-04-03,2,11,416,20,0,5
3353,Costa Rica,2020-04-04,2,13,435,19,0,2
3354,Costa Rica,2020-04-05,2,16,454,19,0,3
3355,Costa Rica,2020-04-06,2,18,467,13,0,2
3356,Costa Rica,2020-04-07,2,24,483,16,0,6
3357,Costa Rica,2020-04-08,3,29,502,19,1,5
3358,Costa Rica,2020-04-09,3,30,539,37,0,1
3359,Costa Rica,2020-04-10,3,42,558,19,0,12
3360,Costa Rica,2020-04-11,3,49,577,19,0,7
3361,Costa Rica,2020-04-12,3,56,595,18,0,7
3362,Cote d'Ivoire,2020-01-22,0,0,0,0,0,0
3363,Cote d'Ivoire,2020-01-23,0,0,0,0,0,0
3364,Cote d'Ivoire,2020-01-24,0,0,0,0,0,0
3365,Cote d'Ivoire,2020-01-25,0,0,0,0,0,0
3366,Cote d'Ivoire,2020-01-26,0,0,0,0,0,0
3367,Cote d'Ivoire,2020-01-27,0,0,0,0,0,0
3368,Cote d'Ivoire,2020-01-28,0,0,0,0,0,0
3369,Cote d'Ivoire,2020-01-29,0,0,0,0,0,0
3370,Cote d'Ivoire,2020-01-30,0,0,0,0,0,0
3371,Cote d'Ivoire,2020-01-31,0,0,0,0,0,0
3372,Cote d'Ivoire,2020-02-01,0,0,0,0,0,0
3373,Cote d'Ivoire,2020-02-02,0,0,0,0,0,0
3374,Cote d'Ivoire,2020-02-03,0,0,0,0,0,0
3375,Cote d'Ivoire,2020-02-04,0,0,0,0,0,0
3376,Cote d'Ivoire,2020-02-05,0,0,0,0,0,0
3377,Cote d'Ivoire,2020-02-06,0,0,0,0,0,0
3378,Cote d'Ivoire,2020-02-07,0,0,0,0,0,0
3379,Cote d'Ivoire,2020-02-08,0,0,0,0,0,0
3380,Cote d'Ivoire,2020-02-09,0,0,0,0,0,0
3381,Cote d'Ivoire,2020-02-10,0,0,0,0,0,0
3382,Cote d'Ivoire,2020-02-11,0,0,0,0,0,0
3383,Cote d'Ivoire,2020-02-12,0,0,0,0,0,0
3384,Cote d'Ivoire,2020-02-13,0,0,0,0,0,0
3385,Cote d'Ivoire,2020-02-14,0,0,0,0,0,0
3386,Cote d'Ivoire,2020-02-15,0,0,0,0,0,0
3387,Cote d'Ivoire,2020-02-16,0,0,0,0,0,0
3388,Cote d'Ivoire,2020-02-17,0,0,0,0,0,0
3389,Cote d'Ivoire,2020-02-18,0,0,0,0,0,0
3390,Cote d'Ivoire,2020-02-19,0,0,0,0,0,0
3391,Cote d'Ivoire,2020-02-20,0,0,0,0,0,0
3392,Cote d'Ivoire,2020-02-21,0,0,0,0,0,0
3393,Cote d'Ivoire,2020-02-22,0,0,0,0,0,0
3394,Cote d'Ivoire,2020-02-23,0,0,0,0,0,0
3395,Cote d'Ivoire,2020-02-24,0,0,0,0,0,0
3396,Cote d'Ivoire,2020-02-25,0,0,0,0,0,0
3397,Cote d'Ivoire,2020-02-26,0,0,0,0,0,0
3398,Cote d'Ivoire,2020-02-27,0,0,0,0,0,0
3399,Cote d'Ivoire,2020-02-28,0,0,0,0,0,0
3400,Cote d'Ivoire,2020-02-29,0,0,0,0,0,0
3401,Cote d'Ivoire,2020-03-01,0,0,0,0,0,0
3402,Cote d'Ivoire,2020-03-02,0,0,0,0,0,0
3403,Cote d'Ivoire,2020-03-03,0,0,0,0,0,0
3404,Cote d'Ivoire,2020-03-04,0,0,0,0,0,0
3405,Cote d'Ivoire,2020-03-05,0,0,0,0,0,0
3406,Cote d'Ivoire,2020-03-06,0,0,0,0,0,0
3407,Cote d'Ivoire,2020-03-07,0,0,0,0,0,0
3408,Cote d'Ivoire,2020-03-08,0,0,0,0,0,0
3409,Cote d'Ivoire,2020-03-09,0,0,0,0,0,0
3410,Cote d'Ivoire,2020-03-10,0,0,0,0,0,0
3411,Cote d'Ivoire,2020-03-11,0,0,1,1,0,0
3412,Cote d'Ivoire,2020-03-12,0,0,1,0,0,0
3413,Cote d'Ivoire,2020-03-13,0,0,1,0,0,0
3414,Cote d'Ivoire,2020-03-14,0,0,1,0,0,0
3415,Cote d'Ivoire,2020-03-15,0,0,1,0,0,0
3416,Cote d'Ivoire,2020-03-16,0,0,1,0,0,0
3417,Cote d'Ivoire,2020-03-17,0,1,5,4,0,1
3418,Cote d'Ivoire,2020-03-18,0,1,6,1,0,0
3419,Cote d'Ivoire,2020-03-19,0,1,9,3,0,0
3420,Cote d'Ivoire,2020-03-20,0,1,9,0,0,0
3421,Cote d'Ivoire,2020-03-21,0,1,14,5,0,0
3422,Cote d'Ivoire,2020-03-22,0,1,14,0,0,0
3423,Cote d'Ivoire,2020-03-23,0,1,25,11,0,0
3424,Cote d'Ivoire,2020-03-24,0,2,73,48,0,1
3425,Cote d'Ivoire,2020-03-25,0,3,80,7,0,1
3426,Cote d'Ivoire,2020-03-26,0,3,96,16,0,0
3427,Cote d'Ivoire,2020-03-27,0,3,101,5,0,0
3428,Cote d'Ivoire,2020-03-28,0,3,101,0,0,0
3429,Cote d'Ivoire,2020-03-29,1,4,165,64,1,1
3430,Cote d'Ivoire,2020-03-30,1,6,168,3,0,2
3431,Cote d'Ivoire,2020-03-31,1,7,179,11,0,1
3432,Cote d'Ivoire,2020-04-01,1,9,190,11,0,2
3433,Cote d'Ivoire,2020-04-02,1,15,194,4,0,6
3434,Cote d'Ivoire,2020-04-03,1,19,218,24,0,4
3435,Cote d'Ivoire,2020-04-04,1,25,245,27,0,6
3436,Cote d'Ivoire,2020-04-05,3,37,261,16,2,12
3437,Cote d'Ivoire,2020-04-06,3,41,323,62,0,4
3438,Cote d'Ivoire,2020-04-07,3,41,349,26,0,0
3439,Cote d'Ivoire,2020-04-08,3,48,384,35,0,7
3440,Cote d'Ivoire,2020-04-09,3,52,444,60,0,4
3441,Cote d'Ivoire,2020-04-10,3,52,444,0,0,0
3442,Cote d'Ivoire,2020-04-11,4,58,533,89,1,6
3443,Cote d'Ivoire,2020-04-12,5,85,574,41,1,27
3444,Croatia,2020-01-22,0,0,0,0,0,0
3445,Croatia,2020-01-23,0,0,0,0,0,0
3446,Croatia,2020-01-24,0,0,0,0,0,0
3447,Croatia,2020-01-25,0,0,0,0,0,0
3448,Croatia,2020-01-26,0,0,0,0,0,0
3449,Croatia,2020-01-27,0,0,0,0,0,0
3450,Croatia,2020-01-28,0,0,0,0,0,0
3451,Croatia,2020-01-29,0,0,0,0,0,0
3452,Croatia,2020-01-30,0,0,0,0,0,0
3453,Croatia,2020-01-31,0,0,0,0,0,0
3454,Croatia,2020-02-01,0,0,0,0,0,0
3455,Croatia,2020-02-02,0,0,0,0,0,0
3456,Croatia,2020-02-03,0,0,0,0,0,0
3457,Croatia,2020-02-04,0,0,0,0,0,0
3458,Croatia,2020-02-05,0,0,0,0,0,0
3459,Croatia,2020-02-06,0,0,0,0,0,0
3460,Croatia,2020-02-07,0,0,0,0,0,0
3461,Croatia,2020-02-08,0,0,0,0,0,0
3462,Croatia,2020-02-09,0,0,0,0,0,0
3463,Croatia,2020-02-10,0,0,0,0,0,0
3464,Croatia,2020-02-11,0,0,0,0,0,0
3465,Croatia,2020-02-12,0,0,0,0,0,0
3466,Croatia,2020-02-13,0,0,0,0,0,0
3467,Croatia,2020-02-14,0,0,0,0,0,0
3468,Croatia,2020-02-15,0,0,0,0,0,0
3469,Croatia,2020-02-16,0,0,0,0,0,0
3470,Croatia,2020-02-17,0,0,0,0,0,0
3471,Croatia,2020-02-18,0,0,0,0,0,0
3472,Croatia,2020-02-19,0,0,0,0,0,0
3473,Croatia,2020-02-20,0,0,0,0,0,0
3474,Croatia,2020-02-21,0,0,0,0,0,0
3475,Croatia,2020-02-22,0,0,0,0,0,0
3476,Croatia,2020-02-23,0,0,0,0,0,0
3477,Croatia,2020-02-24,0,0,0,0,0,0
3478,Croatia,2020-02-25,0,0,1,1,0,0
3479,Croatia,2020-02-26,0,0,3,2,0,0
3480,Croatia,2020-02-27,0,0,3,0,0,0
3481,Croatia,2020-02-28,0,0,5,2,0,0
3482,Croatia,2020-02-29,0,0,6,1,0,0
3483,Croatia,2020-03-01,0,0,7,1,0,0
3484,Croatia,2020-03-02,0,0,7,0,0,0
3485,Croatia,2020-03-03,0,0,9,2,0,0
3486,Croatia,2020-03-04,0,0,10,1,0,0
3487,Croatia,2020-03-05,0,0,10,0,0,0
3488,Croatia,2020-03-06,0,0,11,1,0,0
3489,Croatia,2020-03-07,0,0,12,1,0,0
3490,Croatia,2020-03-08,0,0,12,0,0,0
3491,Croatia,2020-03-09,0,0,12,0,0,0
3492,Croatia,2020-03-10,0,0,14,2,0,0
3493,Croatia,2020-03-11,0,0,19,5,0,0
3494,Croatia,2020-03-12,0,0,19,0,0,0
3495,Croatia,2020-03-13,0,1,32,13,0,1
3496,Croatia,2020-03-14,0,1,38,6,0,0
3497,Croatia,2020-03-15,0,1,49,11,0,0
3498,Croatia,2020-03-16,0,2,57,8,0,1
3499,Croatia,2020-03-17,0,4,65,8,0,2
3500,Croatia,2020-03-18,0,4,81,16,0,0
3501,Croatia,2020-03-19,1,5,105,24,1,1
3502,Croatia,2020-03-20,1,5,128,23,0,0
3503,Croatia,2020-03-21,1,5,206,78,0,0
3504,Croatia,2020-03-22,1,5,254,48,0,0
3505,Croatia,2020-03-23,1,5,315,61,0,0
3506,Croatia,2020-03-24,1,5,382,67,0,0
3507,Croatia,2020-03-25,1,22,442,60,0,17
3508,Croatia,2020-03-26,3,22,495,53,2,0
3509,Croatia,2020-03-27,3,37,586,91,0,15
3510,Croatia,2020-03-28,5,45,657,71,2,8
3511,Croatia,2020-03-29,6,52,713,56,1,7
3512,Croatia,2020-03-30,6,67,790,77,0,15
3513,Croatia,2020-03-31,6,67,867,77,0,0
3514,Croatia,2020-04-01,6,73,963,96,0,6
3515,Croatia,2020-04-02,7,88,1011,48,1,15
3516,Croatia,2020-04-03,8,92,1079,68,1,4
3517,Croatia,2020-04-04,12,119,1126,47,4,27
3518,Croatia,2020-04-05,15,125,1182,56,3,6
3519,Croatia,2020-04-06,16,130,1222,40,1,5
3520,Croatia,2020-04-07,18,167,1282,60,2,37
3521,Croatia,2020-04-08,19,179,1343,61,1,12
3522,Croatia,2020-04-09,20,219,1407,64,1,40
3523,Croatia,2020-04-10,21,231,1495,88,1,12
3524,Croatia,2020-04-11,21,323,1534,39,0,92
3525,Croatia,2020-04-12,23,373,1600,66,2,50
3526,Cuba,2020-01-22,0,0,0,0,0,0
3527,Cuba,2020-01-23,0,0,0,0,0,0
3528,Cuba,2020-01-24,0,0,0,0,0,0
3529,Cuba,2020-01-25,0,0,0,0,0,0
3530,Cuba,2020-01-26,0,0,0,0,0,0
3531,Cuba,2020-01-27,0,0,0,0,0,0
3532,Cuba,2020-01-28,0,0,0,0,0,0
3533,Cuba,2020-01-29,0,0,0,0,0,0
3534,Cuba,2020-01-30,0,0,0,0,0,0
3535,Cuba,2020-01-31,0,0,0,0,0,0
3536,Cuba,2020-02-01,0,0,0,0,0,0
3537,Cuba,2020-02-02,0,0,0,0,0,0
3538,Cuba,2020-02-03,0,0,0,0,0,0
3539,Cuba,2020-02-04,0,0,0,0,0,0
3540,Cuba,2020-02-05,0,0,0,0,0,0
