id	datestamp	timestamp	username	tweet	replies_count	retweets_count	likes_count	url	country
1225701661680603138	2020-02-07	05:43:43	shanghaidaily	At recent press conferences on the novel #coronavirus outbreak, one of the most frequently asked questions is whether #China has sufficient daily necessities to sustain its battle against the epidemic. https://www.shine.cn/news/nation/2002071490/ …	0	1	5	https://twitter.com/shanghaidaily/status/1225701661680603138	China
1225690603385524224	2020-02-07	04:59:46	shanghaidaily	Health officials from around the globe have cautioned against unnecessary panic and overreaction amid swift and effective measures by the Chinese authorities to curb the novel #coronavirus outbreak. https://www.shine.cn/news/world/2002071489/ …	1	1	3	https://twitter.com/shanghaidaily/status/1225690603385524224	China
1225690373827117056	2020-02-07	04:58:52	shanghaidaily	#Psychological consultants have joined the hard-fought battle against the novel #coronavirus #epidemic outbreak in #China, easing the anxiety and fear which might otherwise spread together with the virus. https://www.shine.cn/news/nation/2002071488/ …	1	1	0	https://twitter.com/shanghaidaily/status/1225690373827117056	China
1225689938965884928	2020-02-07	04:57:08	shanghaidaily	#Italy has agreed to temporarily resume some flights with #China after it suspended direct air traffic between the two countries last month, the Chinese Foreign Ministry said Friday. #coronavirus https://www.shine.cn/news/world/2002071487/ …	0	4	2	https://twitter.com/shanghaidaily/status/1225689938965884928	China
1225689660120158210	2020-02-07	04:56:01	shanghaidaily	The head of the World Health Organization @WHO expressed his particular gratitude and compassion on Thursday for all the people of #Wuhan, the epicenter of the novel #coronavirus outbreak in #China. https://www.shine.cn/news/nation/2002071486/ …	0	0	6	https://twitter.com/shanghaidaily/status/1225689660120158210	China
1225689392238358529	2020-02-07	04:54:57	shanghaidaily	Although the ongoing #epidemic is taking a toll on #China's small and micro-enterprises, its influence on the overall financial system will be partial and short-lived, a senior banking official said here Friday. #coronavirus https://www.shine.cn/biz/economy/2002071485/ …	0	0	0	https://twitter.com/shanghaidaily/status/1225689392238358529	China
1225689076675702785	2020-02-07	04:53:42	shanghaidaily	A 3-month-old girl infected with the novel #coronavirus is in stable condition, with fever and respiratory symptoms significantly alleviated. https://www.shine.cn/news/nation/2002071484/ …	0	2	8	https://twitter.com/shanghaidaily/status/1225689076675702785	China
1225679122141073409	2020-02-07	04:14:09	shanghaidaily	The genome sequences of the novel #coronavirus strain separated from #pangolins were 99 percent identical to those from infected people, indicating pangolins may be an intermediate host of the #virus, a study has found.   https://www.shine.cn/news/nation/2002071479/ …	0	5	10	https://twitter.com/shanghaidaily/status/1225679122141073409	China
1225678603972534282	2020-02-07	04:12:05	shanghaidaily	China National Supervisory Commission will send a task force to #Wuhan, the epicenter of a virus outbreak, to investigate issues involving Dr #LiWenliang , who died on Friday morning after being infected with the new #coronavirus strain, the commission said on its website. pic.twitter.com/mRgPbF207r	0	5	6	https://twitter.com/shanghaidaily/status/1225678603972534282	China
1225658148314202112	2020-02-07	02:50:48	shanghaidaily	Another five #coronavirus patients were discharged upon recovery on Friday, said the #Shanghai Health Commission. https://www.shine.cn/news/metro/2002071478/ …	0	3	5	https://twitter.com/shanghaidaily/status/1225658148314202112	China
