id	datestamp	timestamp	username	tweet	replies_count	retweets_count	likes_count	url	country
1240895852379422720	2020-03-20	04:00:00	pdchina	In Video: The Sanmenxia Dam in Sanmenxia city, C China's Henan province, was completed in 1960 and is the first large-scale water conservancy project on the Yellow River. pic.twitter.com/7dN7XpUeJJ	11	33	182	https://twitter.com/PDChina/status/1240895852379422720	China
1240888301525106688	2020-03-20	03:30:00	pdchina	Internet hospitals with free doctors: China offers internet hospitals with free doctors to provide professional medical consultation for overseas Chinese and offers CT image analysis for #COVID19 treatment. #HiTechChina  https://bit.ly/3a4VSaZ  pic.twitter.com/7xl2b0wGSg	14	83	171	https://twitter.com/PDChina/status/1240888301525106688	China
1240880752109084672	2020-03-20	03:00:00	pdchina	Sanqing Mountain in E China's Jiangxi province is a sacred mountain of Taoism in China. The UNESCO World Heritage Site is known for its peaks of granite landforms. #AmazingChina pic.twitter.com/YHvwEnaD8n	4	42	177	https://twitter.com/PDChina/status/1240880752109084672	China
1240874163146854400	2020-03-20	02:33:49	pdchina	A total of 10,030 people have died of #COVID19 among 244,517 confirmed cases around the globe as of 11:30 pm local time on Thursday (0330 GMT on Friday), according to Johns Hopkins University pic.twitter.com/i9HNMJnm4l	9	58	73	https://twitter.com/PDChina/status/1240874163146854400	China
1240865651796914176	2020-03-20	02:00:00	pdchina	Miss you sooooo much! Want to see what the reaction is when a military dog sees its handler who returns from quarantine due to #COVID19. Check this out! pic.twitter.com/wZ1ET6ejLy	14	72	621	https://twitter.com/PDChina/status/1240865651796914176	China
1240843002978816000	2020-03-20	00:30:00	pdchina	“It is good to be home.” A Chinese student who returned to Shanghai from the Netherlands recorded his journey on flight where many remained without masks. pic.twitter.com/5ev17bioJp	28	60	292	https://twitter.com/PDChina/status/1240843002978816000	China
1240835453030264832	2020-03-20	00:00:00	pdchina	Today marks “Chunfen,” or Spring Equinox, the 4th solar term in the Chinese lunar calendar. The Day and night lengths are equal on this day. Balancing an egg on its end is a popular custom among Chinese on Chunfen. Try it! pic.twitter.com/S8gipVkdRO	15	34	145	https://twitter.com/PDChina/status/1240835453030264832	China
1240826193567305728	2020-03-19	23:23:12	pdchina	The US state of #California has announced a statewide “stay at home” order amid the #CoronaOutbreak. California is the US’ most populous state, with a population of around 40 million. pic.twitter.com/xLpEKmF9HW	6	27	56	https://twitter.com/PDChina/status/1240826193567305728	China
1240822994932383744	2020-03-19	23:10:30	pdchina	A 5.9-magnitude earthquake jolted Xigaze City, SW China's #Tibet Autonomous Region, at 9:33 am Friday, local time, according to the China Earthquake Networks Center. pic.twitter.com/gd6RXTebl8	5	23	46	https://twitter.com/PDChina/status/1240822994932383744	China
1240820354324586497	2020-03-19	23:00:00	pdchina	#Opinion: Don’t fall for it! Trump is using “Chinese Virus” label to cover up his mishandling of coronavirus  https://bit.ly/3a681MM  pic.twitter.com/Iqqp7BhbhA	174	130	696	https://twitter.com/PDChina/status/1240820354324586497	China
1240811042277486592	2020-03-19	22:23:00	pdchina	South Korea reported 87 new #COVID19 cases on Friday, raising the total number of infections in the country to 8,652, including 94 deaths. #CoronaOutbreak pic.twitter.com/xK8fYzSu34	3	28	64	https://twitter.com/PDChina/status/1240811042277486592	China
1240805256562266112	2020-03-19	22:00:00	pdchina	The number of #COVID19 cases in the US topped 13,000 as of 6 pm local time on Thursday, according to Johns Hopkins University. The fresh figure reached 13,350 with 188 deaths. #CoronaOutbreak pic.twitter.com/WxcbzAGuoC	8	16	39	https://twitter.com/PDChina/status/1240805256562266112	China
1240799465734320128	2020-03-19	21:37:00	pdchina	"#Hubei Province reported ZERO new cases of #COVID19, 2 more deaths and 703 discharged on March 19. 

Total confirmed #COVID19 cases in #Hubei reached 67,800, including 3,132 deaths. pic.twitter.com/qIpNG0HoIq"	7	40	135	https://twitter.com/PDChina/status/1240799465734320128	China
